Superhengst	2
Superschwein	9
Surferikone	1
Sylvesterhengst	1
Sympathiebolzen	5
Synchronisationsikone	1
Synthiegott	1
Systemguru	1
Taktikguru	1
Tankerkönig	10
Tastenguru	1
Tastenhengst	6
Taubendreck	60
Taufgott	1
Technikapostel	1
Technikguru	1
Tempeldreck	2
Tempelgott	1
Temperamentsbolzen	14
Tempobolzen	8
Tendaguru	7
Tennisguru	2
Tennisikone	1
Terragigaguru	1
@Terragigaguru	2
Terrorguru	1
Teufelsbolzen	1
Teufelsdreck	24
Teufelshengst	2
Teutonenschweine	1
Textilguru	3
Theaterguru	6
Theorieguru	1
Therapieguru	1
Tierrechtsapostel	1
Tierschutzguru	1
Tigergott	1
Tigerscheckhengst	1
Tinkerhengst	3
Titularkönig	9
Torfschwein	1
Torschützenkönig	805
Torwartgott	12
Tourismusguru	1
Touristenikone	2
Trainerguru	4
Trainerikone	1
Trakehnerhengst	1
Transportbolzen	2
Traufgott	1
Traugott	594
Traumhengst	2
Traumkönig	10
Trendguru	3
Trennbolzen	1
Tresorbolzen	2
Tricksergott	1
Trolldreck	1
Trollkönig	12
Trommelgott	2
Trommelguru	1
Trompetenguru	1
Trompetenschwein	1
Trüffelguru	1
Trüffelschweinen	5
Tugendapostel	2
Türbolzen	1
Turboschweinen	1
Türkenkönig	19
Türkenschwein	1
Turnierhengst	1
Überguru	2
Überübergott	1
Umweltapostel	2
Umweltdreck	3
Unabhängigkeitsapostel	1
Undergroundguru	1
Ungarnkönig	17
Ungarschwein	1
Unionskönig	13
Unterdrückerschwein	1
Untergangsapostel	2
Untergott	3
Unterkönig	17
Unterweltkönig	13
Urschöpfergott	1
Urschuhapostel	1
Urwaldgott	1
Vandalenkönig	15
Vätergott	3
Vaterschweine	1
Verankerungsbolzen	1
Veranstaltungsguru	1
Verbalikone	1
Verbandshengst	1
Verbindungsbolzen	6
Verbotsapostel	1
Verbrecherkönig	11
Verdummungsapostel	1
Vereinsdreck	1
Verkehrsgott	4
Verkehrsguru	1
Verklärungsikone	2
Verlustschwein	1
Vernunftapostel	1
Verriegelungsbolzen	4
Verschlussbolzen	7
Verschlußbolzen	1
Verschraubungsbolzen	1
Versöhnergott	1
Versöhnungsapostel	3
Versuchsschweinen	1
Vertäuensbolzen	1
Verzichtsapostel	4
Verzückungsgott	1
Vicekönig	14
Vierkantbolzen	2
vinylguru	15
Virginitätsapostel	1
Visionsapostel	1
Vitalitätsbolzen	1
Vitaminapostel	1
Vitaminguru	2
Vizeguru	1
Vizekönig	621
Vogelkönig	9
Völkerapostel	67
Volkskönig	12
Volkswirtschaftsapostel	1
Vollblutaraberhengst	2
Vollbluthengst	15
Vollschweinen	1
Vorschriftenhengst	1
Vorstandsschweine	1
Wachtelkönig	162
Wahlkönig	8
Wahlrechtsguru	1
Wahrheitsapostel	6
Walddreck	1
Waldesgott	2
Waldkönig	20
Waldorfguru	1
Walzerkönig	60
Wanderapostel	1
Wanderguru	1
Wandlitzschwein	1
Wappenkönig	9
Warmbluthengst	3
Warzenschwein	210
Wassergott	14
Wasserguru	1
Waßkönig	13
Waveikone	1
Wechselwirkungsgott	1
Weibergott	1
Weiberhengst	3
Weidehengst	1
Weiheikone	1
Weihnachtsgott	1
Weihnachtsikone	8
Weingott	38
Weinguru	3
Weinhengst	1
Weisheitsgott	4
Weißweinguru	1
Wellnessapostel	1
Welsh-Ponyhengst	1
Weltraumdreck	1
Weltuntergangsapostel	3
Weltuntergangsguru	1
Werbeguru	5
Werbekönig	8
Westgotenkönig	30
Westschweine	1
Wettbewerbsapostel	3
Wettergott	563
Wetterguru	1
Wettkönig	40
Wikingergott	1
Wikingerkönig	11
Wildhengst	1
Wildschwein	3566
Winterdreck	5
Winterkönig	120
Wirtschaftsguru	2
Wissensguru	2
Witzbolzen	1
Wohnungsschweine	1
Wollmilchschweine	2
Wollschweins	1
Wordspielschwein	1
Wortdreck	1
Wunderapostel	17
Wundergott	2
Wunderhengst	2
Wunderschwein	2
Wurzelguru	2
Wüstendreck	2
Zapfenschwein	1
Zauberkönig	25
Zaunkönig	803
Zebrahengst	9
Zeckendreck	1
Zeckenschwein	1
Zeigefingergott	1
Zeitikone	1
zickengott	1
Ziegengott	4
Ziegenschweinen	1
Zirkusdreck	1
Zirkusschwein	2
Züchterschweine	2
Zuchthengst	74
Zukunftsapostel	1
Zukunftshengst	1
Zündbolzen	1
Zweitgott	1
Zwergenkönig	107
Zwergenschwein	1
